wid,outcome,considered,evaluation,prompt_id
w422cd45,crocodile,False,-10,Animals (intimate)
w422cd45,elephant,False,4,Animals (intimate)
w422cd45,giraffe,False,4,Animals (intimate)
w422cd45,UNK,False,4,Animals (intimate)
w422cd45,boxing,False,-10,Sports (season)
w422cd45,cricket,False,4,Sports (season)
w422cd45,basketball,False,-5,Sports (season)
w422cd45,UNK,False,0,Sports (season)
w422cd45,soccer,False,3,Sports (season)
w422cd45,tennis,False,-5,Sports (season)
w422cd45,UNK,True,0,Sports (season)
w422cd45,baseball,False,0,Sports (season)
w422cd45,bowling,False,-7,Sports (season)
w422cd45,UNK,True,4,Sports (season)
w422cd45,volleyball,False,-5,Sports (season)
w422cd45,golf,False,-5,Sports (season)
w422cd45,football,False,0,Sports (season)
w422cd45,rugby,False,4,Sports (season)
w422cd45,UNK,True,4,Sports (season)
w422cd45,physics,False,0,Subjects (school)
w422cd45,math,True,-10,Subjects (school)
w422cd45,spanish,False,4,Subjects (school)
w422cd45,geometry,False,4,Subjects (school)
w422cd45,french,False,0,Subjects (school)
w422cd45,psychology,True,5,Subjects (school)
w422cd45,biology,False,5,Subjects (school)
w422cd45,chemistry,False,5,Subjects (school)
w422cd45,history,True,10,Subjects (school)
w422cd45,english,False,10,Subjects (school)
w422cd45,calculus,False,-10,Subjects (school)
w422cd45,algebra,False,-10,Subjects (school)
w422cd45,scooter,False,5,Vehicles (commute)
w422cd45,bus,True,0,Vehicles (commute)
w422cd45,helicopter,False,-5,Vehicles (commute)
w422cd45,airplane,False,-5,Vehicles (commute)
w422cd45,bicycle,False,10,Vehicles (commute)
w422cd45,UNK,False,10,Vehicles (commute)
w422cd45,motorcycle,True,-6,Vehicles (commute)
w422cd45,car,True,10,Vehicles (commute)
w422cd45,skateboard,False,-10,Vehicles (commute)
w422cd45,train,False,10,Vehicles (commute)
w422cd45,unicycle,False,-10,Vehicles (commute)
