wid,outcome,considered,evaluation,rt,prompt_id,raw_outcome
wb68d6dd,UNK,True,-10,2264,ZOO,Wolfe
wb68d6dd,tiger,True,-10,2657,ZOO,Tiger
wb68d6dd,gorilla,False,-10,2736,ZOO,gorilla
wb68d6dd,istanbul,False,10,4283,VACATION,Istanbul
wb68d6dd,dublin,False,9,3228,VACATION,Dublin
wb68d6dd,amsterdam,False,9,3487,VACATION,Amsterdam
wb68d6dd,paris,False,10,3777,VACATION,Paris
wb68d6dd,barcelona,False,4,6360,VACATION,Barcelona
wb68d6dd,lisbon,False,0,3944,VACATION,Lisbon
wb68d6dd,florence,False,10,2607,VACATION,Florence
wb68d6dd,madrid,False,10,4800,VACATION,Madrid
wb68d6dd,vienna,False,10,2215,VACATION,Vienna
wb68d6dd,venice,False,10,2490,VACATION,Venice
wb68d6dd,athens,False,9,2935,VACATION,Athens
wb68d6dd,prague,False,0,2977,VACATION,Prague
wb68d6dd,london,False,10,2448,VACATION,London
wb68d6dd,berlin,False,10,2129,VACATION,Berlin
wb68d6dd,budapest,False,0,2431,VACATION,Budapest
wb68d6dd,stockholm,False,0,2552,VACATION,Stockholm
wb68d6dd,rome,False,10,2234,VACATION,Rome
wb68d6dd,brussels,False,10,3045,VACATION,Brussels
wb68d6dd,edinburgh,False,0,3361,VACATION,Edinburgh
wb68d6dd,copenhagen,False,0,2473,VACATION,Copenhagen
w963f6eb,berlin,False,0,1231,VACATION,Berlin
w963f6eb,lisbon,False,0,866,VACATION,Lisbon
w963f6eb,paris,False,0,738,VACATION,Paris
w963f6eb,florence,False,0,646,VACATION,Florence
w963f6eb,budapest,False,0,465,VACATION,Budapest
w963f6eb,prague,False,0,430,VACATION,Prague
w963f6eb,rome,False,0,439,VACATION,Rome
w963f6eb,venice,False,0,443,VACATION,Venice
w963f6eb,stockholm,False,0,1394,VACATION,Stockholm
w963f6eb,barcelona,False,0,468,VACATION,Barcelona
w963f6eb,madrid,False,0,472,VACATION,Madrid
w963f6eb,dublin,False,0,817,VACATION,Dublin
w963f6eb,london,False,0,3930,VACATION,London
w963f6eb,copenhagen,False,0,455,VACATION,Copenhagen
w963f6eb,edinburgh,False,0,1162,VACATION,Edinburgh
w963f6eb,athens,False,0,8610,VACATION,Athens
w963f6eb,istanbul,False,0,668,VACATION,Istanbul
w963f6eb,vienna,False,0,493,VACATION,Vienna
w963f6eb,amsterdam,False,0,545,VACATION,Amsterdam
w963f6eb,brussels,False,0,474,VACATION,Brussels
wcfc7005,apples,False,9,7290,FRUIT,apples
wcfc7005,orange,False,4,5512,FRUIT,orange
wcfc7005,mango,False,1,3031,FRUIT,mango
wcfc7005,blueberry,False,2,3589,FRUIT,blueberries
wcfc7005,lemon,False,-2,3452,FRUIT,lemon
wcfc7005,grapes,False,5,4048,FRUIT,grapes
wcfc7005,pear,False,9,5068,FRUIT,pear
wcfc7005,pineapple,False,-7,4906,FRUIT,pineapple
wcfc7005,blackberry,False,4,3667,FRUIT,blackberries
wcfc7005,raspberry,False,4,3119,FRUIT,raspberries
wcfc7005,cherry,False,6,4646,FRUIT,cherries
wcfc7005,watermelon,False,4,3505,FRUIT,watermelon
wcfc7005,papayas,False,2,3501,FRUIT,papayas
wcfc7005,limes,False,-5,8266,FRUIT,limes
wcfc7005,cantaloupe,False,7,4511,FRUIT,cantaloupe
wcfc7005,plums,False,2,4181,FRUIT,plums
wcfc7005,bananas,True,10,6358,FRUIT,Banana
wcfc7005,strawberry,True,10,5932,FRUIT,Strawberry
wcfc7005,peaches,False,5,2876,FRUIT,peaches
wcfc7005,nectarines,False,5,2553,FRUIT,nectarines
wcfc7005,tiger,False,-9,5472,ZOO,tiger
wcfc7005,peacock,False,2,4988,ZOO,peacock
wcfc7005,elephant,False,-3,3503,ZOO,elephant
wcfc7005,lemur,False,4,5301,ZOO,lemur
wcfc7005,zebra,False,2,4731,ZOO,zebra
wcfc7005,crocodile,False,-10,3214,ZOO,crocodile
wcfc7005,monkey,False,7,5499,ZOO,monkey
wcfc7005,sloth,False,9,5532,ZOO,sloth
wcfc7005,jaguar,False,-10,3467,ZOO,jaguar
wcfc7005,koala,False,10,3790,ZOO,koala
wcfc7005,gorilla,True,-9,3366,ZOO,Gorilla
wcfc7005,rhinoceros,False,-9,3859,ZOO,rhinoceros
wcfc7005,cobra,False,-9,16586,ZOO,cobra
wcfc7005,kangaroo,False,6,5242,ZOO,kangaroo
wcfc7005,panda,False,0,4777,ZOO,panda
wcfc7005,giraffe,False,7,3078,ZOO,giraffe
wcfc7005,deer,False,6,7181,ZOO,deer
wcfc7005,lion,False,-10,6987,ZOO,lion
wcfc7005,lisbon,False,2,7158,VACATION,Lisbon
wcfc7005,copenhagen,False,-1,3545,VACATION,Copenhagen
wcfc7005,budapest,False,0,4357,VACATION,Budapest
wcfc7005,vienna,False,5,3703,VACATION,Vienna
wcfc7005,venice,False,9,6324,VACATION,Venice
wcfc7005,edinburgh,False,7,10319,VACATION,Edinburgh
wcfc7005,prague,False,3,4389,VACATION,Prague
wcfc7005,florence,False,2,3117,VACATION,Florence
wcfc7005,istanbul,False,-1,4340,VACATION,Istanbul
wcfc7005,rome,True,8,3825,VACATION,Rome
wcfc7005,dublin,False,7,4452,VACATION,Dublin
wcfc7005,barcelona,False,0,7202,VACATION,Barcelona
wcfc7005,stockholm,False,-2,4560,VACATION,Stockholm
wcfc7005,london,False,8,6385,VACATION,London
wcfc7005,paris,True,8,2742,VACATION,Paris
wcfc7005,brussels,False,2,4166,VACATION,Brussels
wcfc7005,athens,False,2,4085,VACATION,Athens
wcfc7005,amsterdam,False,-1,2431,VACATION,Amsterdam
wcfc7005,berlin,False,-1,3366,VACATION,Berlin
we97e3d0,pear,False,10,45357,FRUIT,pear
we97e3d0,bananas,True,7,44936,FRUIT,Bananas
we97e3d0,nectarines,False,5,28568,FRUIT,nectarines
we97e3d0,mango,False,8,3673,FRUIT,mango
we97e3d0,grapes,False,8,15499,FRUIT,grapes
we97e3d0,watermelon,False,7,5582,FRUIT,watermelon
we97e3d0,plums,False,8,12815,FRUIT,plums
we97e3d0,peaches,False,7,10955,FRUIT,peaches
we97e3d0,blueberry,False,5,14573,FRUIT,blueberries
we97e3d0,pineapple,False,7,5508,FRUIT,pineapple
we97e3d0,cantaloupe,False,7,14898,FRUIT,cantaloupe
we97e3d0,lemon,False,7,3131,FRUIT,lemon
we97e3d0,apples,True,9,3865,FRUIT,Apples
we97e3d0,raspberry,False,6,4141,FRUIT,raspberries
we97e3d0,strawberry,True,8,4454,FRUIT,Strawberries
we97e3d0,blackberry,False,7,2928,FRUIT,blackberries
we97e3d0,cherry,False,7,2548,FRUIT,cherries
we97e3d0,orange,False,9,2405,FRUIT,orange
we97e3d0,limes,False,6,2306,FRUIT,limes
we97e3d0,paris,False,8,5130,VACATION,Paris
we97e3d0,dublin,False,7,2613,VACATION,Dublin
we97e3d0,amsterdam,False,7,2744,VACATION,Amsterdam
we97e3d0,athens,False,8,2458,VACATION,Athens
we97e3d0,florence,False,8,2147,VACATION,Florence
we97e3d0,venice,False,7,2540,VACATION,Venice
we97e3d0,berlin,False,7,2539,VACATION,Berlin
we97e3d0,prague,False,7,2394,VACATION,Prague
we97e3d0,copenhagen,False,9,2694,VACATION,Copenhagen
we97e3d0,rome,False,7,3109,VACATION,Rome
we97e3d0,madrid,False,7,2641,VACATION,Madrid
we97e3d0,budapest,False,8,2399,VACATION,Budapest
we97e3d0,brussels,False,8,2260,VACATION,Brussels
we97e3d0,lisbon,False,8,4140,VACATION,Lisbon
we97e3d0,istanbul,False,7,2518,VACATION,Istanbul
we97e3d0,london,False,7,3684,VACATION,London
we97e3d0,vienna,False,8,2812,VACATION,Vienna
we97e3d0,edinburgh,False,7,3995,VACATION,Edinburgh
we97e3d0,stockholm,False,7,3040,VACATION,Stockholm
we97e3d0,barcelona,False,7,3108,VACATION,Barcelona
we97e3d0,rhinoceros,False,-7,50956,ZOO,rhinoceros
we97e3d0,cobra,False,-10,14630,ZOO,cobra
we97e3d0,monkey,False,-2,7609,ZOO,monkey
we97e3d0,tiger,False,-10,31628,ZOO,tiger
we97e3d0,jaguar,False,-10,12874,ZOO,jaguar
we97e3d0,kangaroo,False,-6,10533,ZOO,kangaroo
we97e3d0,deer,False,10,5231,ZOO,deer
we97e3d0,peacock,False,10,10205,ZOO,peacock
we97e3d0,koala,False,-7,10742,ZOO,koala
we97e3d0,lemur,False,-5,10091,ZOO,lemur
we97e3d0,panda,False,-6,9458,ZOO,panda
we97e3d0,elephant,False,-7,3553,ZOO,elephant
we97e3d0,crocodile,False,-10,9479,ZOO,crocodile
we97e3d0,zebra,False,-7,3998,ZOO,zebra
we97e3d0,sloth,False,-3,16041,ZOO,sloth
we97e3d0,gorilla,False,-10,3111,ZOO,gorilla
we97e3d0,lion,False,-10,2651,ZOO,lion
we97e3d0,giraffe,False,-8,3390,ZOO,giraffe
w6ced3ce,apples,False,9,15569,FRUIT,apples
w6ced3ce,UNK,True,9,4846,FRUIT,Pomegranate
w6ced3ce,papayas,False,0,5088,FRUIT,papayas
w6ced3ce,blueberry,False,10,4921,FRUIT,blueberries
w6ced3ce,nectarines,False,9,4386,FRUIT,nectarines
w6ced3ce,grapes,True,9,3421,FRUIT,Grape
w6ced3ce,raspberry,False,8,3533,FRUIT,raspberries
w6ced3ce,pineapple,False,9,3487,FRUIT,pineapple
w6ced3ce,plums,False,4,4022,FRUIT,plums
w6ced3ce,strawberry,True,9,2924,FRUIT,Strawberry
w6ced3ce,watermelon,False,9,4862,FRUIT,watermelon
w6ced3ce,pear,False,0,2587,FRUIT,pear
w6ced3ce,limes,False,4,3211,FRUIT,limes
w6ced3ce,mango,False,10,8358,FRUIT,mango
w6ced3ce,UNK,True,9,3004,FRUIT,Kiwi
w6ced3ce,lemon,False,6,3615,FRUIT,lemon
w6ced3ce,bananas,True,9,3796,FRUIT,Banana
w6ced3ce,cantaloupe,True,9,3162,FRUIT,Cantaloupe
w6ced3ce,blackberry,False,8,3259,FRUIT,blackberries
w6ced3ce,cherry,False,10,3679,FRUIT,cherries
w6ced3ce,peaches,False,9,3425,FRUIT,peaches
w6ced3ce,madrid,True,10,3601,VACATION,Madrid
w6ced3ce,london,False,5,5286,VACATION,London
w6ced3ce,athens,False,9,4220,VACATION,Athens
w6ced3ce,prague,False,6,3379,VACATION,Prague
w6ced3ce,florence,False,8,3835,VACATION,Florence
w6ced3ce,berlin,False,5,5479,VACATION,Berlin
w6ced3ce,istanbul,False,5,5973,VACATION,Istanbul
w6ced3ce,paris,True,9,3515,VACATION,Paris
w6ced3ce,lisbon,False,0,2554,VACATION,Lisbon
w6ced3ce,brussels,False,6,3233,VACATION,Brussels
w6ced3ce,stockholm,False,9,3010,VACATION,Stockholm
w6ced3ce,barcelona,False,9,3544,VACATION,Barcelona
w6ced3ce,copenhagen,True,10,2644,VACATION,Copenhagen
w6ced3ce,budapest,False,6,3016,VACATION,Budapest
w6ced3ce,edinburgh,False,0,2518,VACATION,Edinburgh
w6ced3ce,venice,True,9,2977,VACATION,Venice
w6ced3ce,rome,False,5,3543,VACATION,Rome
w6ced3ce,amsterdam,True,10,2966,VACATION,Rotterdam
w6ced3ce,dublin,False,6,3764,VACATION,Dublin
w6ced3ce,vienna,False,8,3326,VACATION,Vienna
w6ced3ce,crocodile,False,-5,6748,ZOO,crocodile
w6ced3ce,tiger,False,-5,2932,ZOO,tiger
w6ced3ce,kangaroo,False,-4,3361,ZOO,kangaroo
w6ced3ce,jaguar,False,-5,3113,ZOO,jaguar
w6ced3ce,elephant,False,0,3544,ZOO,elephant
w6ced3ce,sloth,False,0,2085,ZOO,sloth
w6ced3ce,giraffe,True,10,2934,ZOO,Giraffe 
w6ced3ce,koala,False,9,3825,ZOO,koala
w6ced3ce,lion,False,-6,3092,ZOO,lion
w6ced3ce,lemur,True,10,2687,ZOO,Lemur
w6ced3ce,rhinoceros,False,0,3722,ZOO,rhinoceros
w6ced3ce,UNK,True,9,3080,ZOO,Capibara
w6ced3ce,monkey,False,5,3126,ZOO,monkey
w6ced3ce,peacock,True,9,4078,ZOO,Peacock
w6ced3ce,panda,False,4,3697,ZOO,panda
w6ced3ce,gorilla,False,2,3140,ZOO,gorilla
w6ced3ce,zebra,True,8,2866,ZOO,Zebra
wc94aa43,UNK,True,10,13111,FRUIT,grapefruit
wc94aa43,limes,False,4,8702,FRUIT,limes
wc94aa43,peaches,False,5,5240,FRUIT,peaches
wc94aa43,pear,True,8,2637,FRUIT,pear
wc94aa43,apples,False,5,2778,FRUIT,apples
wc94aa43,lemon,False,5,2668,FRUIT,lemon
wc94aa43,cherry,False,9,3073,FRUIT,cherries
wc94aa43,watermelon,False,10,2509,FRUIT,watermelon
wc94aa43,raspberry,False,10,2373,FRUIT,raspberries
wc94aa43,strawberry,False,8,2574,FRUIT,strawberries
wc94aa43,plums,False,10,2121,FRUIT,plums
wc94aa43,bananas,False,5,4030,FRUIT,bananas
wc94aa43,blackberry,False,10,2539,FRUIT,blackberries
wc94aa43,grapes,False,8,3338,FRUIT,grapes
wc94aa43,papayas,False,0,6768,FRUIT,papayas
wc94aa43,pineapple,False,2,2762,FRUIT,pineapple
wc94aa43,mango,False,4,2592,FRUIT,mango
wc94aa43,nectarines,False,7,3335,FRUIT,nectarines
wc94aa43,blueberry,False,8,4543,FRUIT,blueberries
wc94aa43,orange,False,8,2380,FRUIT,orange
wc94aa43,cantaloupe,False,0,14457,FRUIT,cantaloupe
wc94aa43,gorilla,False,-5,11329,ZOO,gorilla
wc94aa43,UNK,True,10,3273,ZOO,penguin
wc94aa43,lion,False,-10,2728,ZOO,lion
wc94aa43,UNK,True,10,2742,ZOO,parrot
wc94aa43,sloth,False,1,2478,ZOO,sloth
wc94aa43,lemur,True,8,3458,ZOO,lemur
wc94aa43,rhinoceros,False,-10,3450,ZOO,rhinoceros
wc94aa43,monkey,True,1,5870,ZOO,monkey
wc94aa43,crocodile,False,-10,2240,ZOO,crocodile
wc94aa43,panda,False,4,3544,ZOO,panda
wc94aa43,tiger,False,-10,2804,ZOO,tiger
wc94aa43,jaguar,False,-10,2225,ZOO,jaguar
wc94aa43,peacock,False,-3,5039,ZOO,peacock
wc94aa43,giraffe,False,-4,5612,ZOO,giraffe
wc94aa43,koala,False,7,3173,ZOO,koala
wc94aa43,cobra,False,-10,2627,ZOO,cobra
wc94aa43,kangaroo,False,-7,3435,ZOO,kangaroo
wc94aa43,elephant,False,-10,3847,ZOO,elephant
wc94aa43,zebra,False,-1,3195,ZOO,zebra
wc94aa43,edinburgh,True,10,6436,VACATION,Edinburgh
wc94aa43,venice,False,2,4939,VACATION,Venice
wc94aa43,dublin,True,10,1927,VACATION,Dublin
wc94aa43,copenhagen,False,3,2562,VACATION,Copenhagen
wc94aa43,athens,False,4,3078,VACATION,Athens
wc94aa43,london,True,8,3000,VACATION,London
wc94aa43,amsterdam,False,3,2796,VACATION,Amsterdam
wc94aa43,budapest,False,3,3719,VACATION,Budapest
wc94aa43,madrid,False,1,2792,VACATION,Madrid
wc94aa43,paris,False,-2,2659,VACATION,Paris
wc94aa43,vienna,False,6,4200,VACATION,Vienna
wc94aa43,barcelona,False,0,4811,VACATION,Barcelona
wc94aa43,istanbul,False,1,2569,VACATION,Istanbul
wc94aa43,rome,False,-2,3147,VACATION,Rome
wc94aa43,brussels,False,-2,3450,VACATION,Brussels
wc94aa43,prague,False,4,2226,VACATION,Prague
wc94aa43,stockholm,False,6,2551,VACATION,Stockholm
wc94aa43,florence,False,3,3826,VACATION,Florence
w88d629c,nectarines,False,7,9217,FRUIT,nectarines
w88d629c,pear,False,2,2345,FRUIT,pear
w88d629c,orange,False,5,2287,FRUIT,orange
w88d629c,pineapple,False,9,2089,FRUIT,pineapple
w88d629c,peaches,False,10,2080,FRUIT,peaches
w88d629c,cantaloupe,False,-1,7008,FRUIT,cantaloupe
w88d629c,lemon,False,-4,2127,FRUIT,lemon
w88d629c,raspberry,False,3,2096,FRUIT,raspberries
w88d629c,grapes,False,6,1888,FRUIT,grapes
w88d629c,limes,False,1,1840,FRUIT,limes
w88d629c,strawberry,True,10,2136,FRUIT,strawberry
w88d629c,apples,False,2,2328,FRUIT,apples
w88d629c,plums,False,-2,6344,FRUIT,plums
w88d629c,cherry,False,4,3056,FRUIT,cherries
w88d629c,blackberry,False,5,1833,FRUIT,blackberries
w88d629c,blueberry,False,4,1680,FRUIT,blueberries
w88d629c,bananas,False,8,2199,FRUIT,bananas
w88d629c,watermelon,False,-3,3063,FRUIT,watermelon
w88d629c,mango,False,-1,2272,FRUIT,mango
w88d629c,papayas,False,-5,1840,FRUIT,papayas
w88d629c,edinburgh,False,3,4100,VACATION,Edinburgh
w88d629c,florence,False,6,1785,VACATION,Florence
w88d629c,copenhagen,False,9,4120,VACATION,Copenhagen
w88d629c,vienna,False,1,2504,VACATION,Vienna
w88d629c,london,True,10,2207,VACATION,london
w88d629c,berlin,False,3,2017,VACATION,Berlin
w88d629c,barcelona,False,3,4255,VACATION,Barcelona
w88d629c,istanbul,False,-4,7696,VACATION,Istanbul
w88d629c,athens,False,10,2320,VACATION,Athens
w88d629c,amsterdam,False,7,1960,VACATION,Amsterdam
w88d629c,madrid,False,-1,1776,VACATION,Madrid
w88d629c,paris,False,3,1752,VACATION,Paris
w88d629c,dublin,False,4,1871,VACATION,Dublin
w88d629c,rome,False,10,2025,VACATION,Rome
w88d629c,prague,False,6,2648,VACATION,Prague
w88d629c,brussels,False,2,1767,VACATION,Brussels
w88d629c,stockholm,False,3,2184,VACATION,Stockholm
w88d629c,venice,False,1,2776,VACATION,Venice
w88d629c,budapest,False,4,1897,VACATION,Budapest
w88d629c,koala,False,4,7180,ZOO,koala
w88d629c,elephant,False,-3,2370,ZOO,elephant
w88d629c,lemur,False,-2,2375,ZOO,lemur
w88d629c,lion,False,-10,2047,ZOO,lion
w88d629c,sloth,False,6,2842,ZOO,sloth
w88d629c,gorilla,False,-10,1943,ZOO,gorilla
w88d629c,deer,False,-2,2407,ZOO,deer
w88d629c,kangaroo,False,-5,1811,ZOO,kangaroo
w88d629c,peacock,False,-1,7414,ZOO,peacock
w88d629c,cobra,False,-10,1891,ZOO,cobra
w88d629c,monkey,False,-7,2164,ZOO,monkey
w88d629c,tiger,False,-10,2840,ZOO,tiger
w88d629c,panda,False,-8,2632,ZOO,panda
w88d629c,crocodile,False,-10,2305,ZOO,crocodile
w88d629c,giraffe,False,-1,4440,ZOO,giraffe
w88d629c,jaguar,False,-10,1903,ZOO,jaguar
w88d629c,rhinoceros,False,-6,3408,ZOO,rhinoceros
w88d629c,zebra,False,2,2881,ZOO,zebra
