wid,prompt_id,outcome,evaluation,considered
w12e2746,Animals (bubble),hippo,10,False
w12e2746,Animals (bubble),lion,10,True
w12e2746,Animals (bubble),giraffe,10,False
w12e2746,Animals (bubble),deer,2,False
w12e2746,Animals (bubble),zebra,10,False
w12e2746,Animals (bubble),tiger,10,True
w12e2746,Animals (bubble),dolphin,10,False
w12e2746,Animals (bubble),kangaroo,10,False
w12e2746,Animals (bubble),jaguar,10,False
w12e2746,Animals (bubble),snake,-5,False
w12e2746,Animals (bubble),koala,10,False
w12e2746,Animals (bubble),shark,10,False
w12e2746,Animals (bubble),gorilla,-2,False
w12e2746,Subjects (magic),algebra,5,False
w12e2746,Subjects (magic),history,4,False
w12e2746,Subjects (magic),english,4,True
w12e2746,Subjects (magic),physics,10,False
w12e2746,Subjects (magic),geometry,5,False
w12e2746,Subjects (magic),french,6,False
w12e2746,Subjects (magic),spanish,6,False
w12e2746,Subjects (magic),chemistry,10,False
w12e2746,Subjects (magic),biology,10,False
w12e2746,Subjects (magic),calculus,10,False
w12e2746,Vehicles (veto),train,-10,False
w12e2746,Vehicles (veto),bus,-4,True
w12e2746,Vehicles (veto),skateboard,10,False
w12e2746,Vehicles (veto),helicopter,10,False
w12e2746,Vehicles (veto),bicycle,10,False
w12e2746,Vehicles (veto),unicycle,10,False
w12e2746,Vehicles (veto),scooter,10,False
w12e2746,Vehicles (veto),car,-10,False
w12e2746,Vehicles (veto),motorcycle,-7,False
w12e2746,Vehicles (veto),limousine,-7,False
w12e2746,Vehicles (veto),plane,-10,False
w12e2746,Vehicles (veto),boat,10,False
w12e2746,Sports (silence),rugby,10,False
w12e2746,Sports (silence),soccer,-10,True
w12e2746,Sports (silence),tennis,10,False
w12e2746,Sports (silence),cricket,10,False
w12e2746,Sports (silence),basketball,-10,False
w12e2746,Sports (silence),volleyball,-10,False
w12e2746,Sports (silence),baseball,-5,True
w12e2746,Sports (silence),lacrosse,10,False
w12e2746,Sports (silence),golf,10,False
w12e2746,Sports (silence),badminton,10,False
w12e2746,Sports (silence),bowling,10,False
w12e2746,Sports (silence),football,-10,True
w12e2746,Sports (silence),boxing,-4,False
w12e2746,Cities (moving),Madrid,10,True
w12e2746,Cities (moving),Rome,10,True
w12e2746,Cities (moving),London,10,True
w12e2746,Cities (moving),Vienna,7,False
w12e2746,Cities (moving),Paris,10,True
w12e2746,Cities (moving),Amsterdam,10,True
w12e2746,Cities (moving),Athens,7,False
w12e2746,Cities (moving),Venice,7,False
w57e2544,Fruit (daily),lemon,-2,False
w57e2544,Fruit (daily),orange,10,True
w57e2544,Fruit (daily),watermelon,-7,False
w57e2544,Fruit (daily),grape,9,False
w57e2544,Fruit (daily),blueberry,10,False
w57e2544,Fruit (daily),mango,5,False
w57e2544,Fruit (daily),blackberry,10,False
w57e2544,Fruit (daily),banana,0,True
w57e2544,Fruit (daily),pineapple,-6,False
w57e2544,Fruit (daily),raspberry,-2,False
w57e2544,Fruit (daily),cantaloupe,-3,False
w57e2544,Fruit (daily),peach,3,False
w57e2544,Fruit (daily),strawberry,10,False
w57e2544,Sports (silence),football,8,False
w57e2544,Sports (silence),baseball,8,False
w57e2544,Sports (silence),basketball,8,False
w57e2544,Sports (silence),boxing,10,False
w57e2544,Sports (silence),rugby,10,False
w57e2544,Sports (silence),bowling,10,False
w57e2544,Sports (silence),soccer,0,False
w57e2544,Sports (silence),badminton,0,False
w57e2544,Sports (silence),lacrosse,2,False
w57e2544,Sports (silence),golf,-5,False
w57e2544,Sports (silence),volleyball,0,False
w57e2544,Sports (silence),cricket,0,False
w57e2544,Sports (silence),tennis,-7,False
w57e2544,Animals (bubble),deer,6,False
w57e2544,Animals (bubble),shark,3,False
w57e2544,Animals (bubble),peacock,5,False
w57e2544,Animals (bubble),panda,7,False
w57e2544,Animals (bubble),hippo,4,False
w57e2544,Animals (bubble),zebra,7,False
w57e2544,Animals (bubble),snake,-8,False
w57e2544,Animals (bubble),lion,8,False
w57e2544,Animals (bubble),dolphin,8,False
w57e2544,Animals (bubble),monkey,8,False
w57e2544,Animals (bubble),giraffe,8,False
w57e2544,Animals (bubble),gorilla,8,False
w57e2544,Animals (bubble),kangaroo,8,False
w57e2544,Animals (bubble),koala,6,False
w57e2544,Animals (bubble),tiger,7,False
w57e2544,Animals (bubble),elephant,10,False
w57e2544,Animals (bubble),penguin,10,False
w57e2544,Animals (bubble),cobra,-6,False
w57e2544,Animals (bubble),jaguar,10,False
w57e2544,Animals (bubble),lemur,7,False
w57e2544,Cities (moving),Rome,10,False
w57e2544,Cities (moving),Amsterdam,10,False
w57e2544,Cities (moving),Vienna,6,False
w57e2544,Cities (moving),Athens,6,False
w57e2544,Cities (moving),London,10,True
w57e2544,Cities (moving),Paris,10,False
w57e2544,Cities (moving),Madrid,10,False
w57e2544,Cities (moving),Venice,10,False
w57e2544,Subjects (magic),french,0,False
w57e2544,Subjects (magic),spanish,0,False
w57e2544,Subjects (magic),chemistry,8,False
w57e2544,Subjects (magic),history,10,False
w57e2544,Subjects (magic),algebra,2,False
w57e2544,Subjects (magic),biology,10,False
w57e2544,Subjects (magic),english,10,False
w57e2544,Subjects (magic),calculus,0,False
w57e2544,Subjects (magic),geometry,2,False
w57e2544,Subjects (magic),physics,10,False
w57e2544,Vehicles (veto),bicycle,-3,False
w57e2544,Vehicles (veto),limousine,0,False
w57e2544,Vehicles (veto),unicycle,3,False
w57e2544,Vehicles (veto),bus,0,False
w57e2544,Vehicles (veto),plane,-10,False
w57e2544,Vehicles (veto),motorcycle,0,False
w57e2544,Vehicles (veto),skateboard,3,False
w57e2544,Vehicles (veto),helicopter,0,False
w57e2544,Vehicles (veto),scooter,-10,False
w57e2544,Vehicles (veto),train,-10,False
w57e2544,Vehicles (veto),boat,0,False
w57e2544,Vehicles (veto),car,-10,False
w2b04f7f,Subjects (school),geometry,1,False
w2b04f7f,Subjects (school),algebra,-5,False
w2b04f7f,Subjects (school),french,-4,False
w2b04f7f,Subjects (school),biology,1,False
w2b04f7f,Subjects (school),history,1,False
w2b04f7f,Subjects (school),spanish,5,False
w2b04f7f,Subjects (school),physics,-2,False
w2b04f7f,Subjects (school),english,10,False
w2b04f7f,Subjects (school),calculus,-7,False
w2b04f7f,Subjects (school),chemistry,-9,True
w2b04f7f,Animals (intimate),deer,4,False
w2b04f7f,Animals (intimate),elephant,4,False
w2b04f7f,Animals (intimate),dolphin,7,False
w2b04f7f,Animals (intimate),panda,7,False
w2b04f7f,Animals (intimate),giraffe,7,False
w2b04f7f,Animals (intimate),penguin,7,False
w2b04f7f,Animals (intimate),zebra,7,False
w2b04f7f,Animals (intimate),shark,-9,False
w2b04f7f,Animals (intimate),hippo,2,False
w2b04f7f,Animals (intimate),koala,7,False
w2b04f7f,Animals (intimate),lemur,7,False
w2b04f7f,Animals (intimate),cobra,-8,False
w2b04f7f,Animals (intimate),gorilla,-7,False
w2b04f7f,Animals (intimate),jaguar,-9,False
w2b04f7f,Animals (intimate),tiger,-9,False
w2b04f7f,Animals (intimate),kangaroo,2,False
w2b04f7f,Animals (intimate),peacock,8,False
w2b04f7f,Animals (intimate),lion,-9,False
w2b04f7f,Animals (intimate),snake,-1,False
w2b04f7f,Animals (intimate),monkey,-1,False
w2b04f7f,Fruit (ripe),blackberry,10,False
w2b04f7f,Fruit (ripe),strawberry,10,False
w2b04f7f,Fruit (ripe),watermelon,10,False
w2b04f7f,Fruit (ripe),orange,10,False
w2b04f7f,Fruit (ripe),lemon,8,False
w2b04f7f,Fruit (ripe),mango,10,False
w2b04f7f,Fruit (ripe),pineapple,10,False
w2b04f7f,Fruit (ripe),grape,10,False
w2b04f7f,Fruit (ripe),cantaloupe,10,False
w2b04f7f,Fruit (ripe),blueberry,10,False
w2b04f7f,Fruit (ripe),raspberry,10,False
w2b04f7f,Fruit (ripe),peach,10,False
w2b04f7f,Fruit (ripe),banana,10,False
w2b04f7f,Cities (vacation),London,6,False
w2b04f7f,Cities (vacation),Amsterdam,7,False
w2b04f7f,Cities (vacation),Vienna,7,False
w2b04f7f,Cities (vacation),Venice,8,False
w2b04f7f,Cities (vacation),Paris,8,False
w2b04f7f,Cities (vacation),Madrid,9,False
w2b04f7f,Cities (vacation),Rome,9,False
w2b04f7f,Cities (vacation),Athens,9,False
w2b04f7f,Vehicles (commute),boat,-7,False
w2b04f7f,Vehicles (commute),motorcycle,-5,False
w2b04f7f,Vehicles (commute),bicycle,-5,False
w2b04f7f,Vehicles (commute),bus,1,False
w2b04f7f,Vehicles (commute),train,1,False
w2b04f7f,Vehicles (commute),car,10,False
w2b04f7f,Vehicles (commute),plane,-9,False
w2b04f7f,Vehicles (commute),unicycle,-9,False
w2b04f7f,Vehicles (commute),skateboard,-9,True
w2b04f7f,Vehicles (commute),helicopter,8,False
w2b04f7f,Vehicles (commute),limousine,4,False
w2b04f7f,Vehicles (commute),scooter,2,False
w2b04f7f,Sports (season),soccer,-1,False
w2b04f7f,Sports (season),basketball,-1,False
w2b04f7f,Sports (season),bowling,1,False
w2b04f7f,Sports (season),football,-8,False
w2b04f7f,Sports (season),cricket,-2,False
w2b04f7f,Sports (season),baseball,7,False
w2b04f7f,Sports (season),rugby,-8,False
w2b04f7f,Sports (season),volleyball,1,False
w2b04f7f,Sports (season),boxing,-9,False
w2b04f7f,Sports (season),badminton,1,False
w2b04f7f,Sports (season),lacrosse,1,False
w2b04f7f,Sports (season),golf,-1,False
w2b04f7f,Sports (season),tennis,1,False
w84a9534,Fruit (daily),cantaloupe,-9,False
w84a9534,Fruit (daily),watermelon,-8,False
w84a9534,Fruit (daily),raspberry,5,False
w84a9534,Fruit (daily),orange,2,False
w84a9534,Fruit (daily),banana,1,False
w84a9534,Fruit (daily),strawberry,8,False
w84a9534,Fruit (daily),pineapple,6,False
w84a9534,Fruit (daily),grape,1,False
w84a9534,Fruit (daily),mango,8,True
w84a9534,Fruit (daily),lemon,-10,False
w84a9534,Fruit (daily),blueberry,5,False
w84a9534,Fruit (daily),blackberry,3,False
w84a9534,Fruit (daily),peach,4,False
w84a9534,Animals (bubble),lemur,2,False
w84a9534,Animals (bubble),lion,-8,False
w84a9534,Animals (bubble),penguin,4,False
w84a9534,Animals (bubble),gorilla,-9,False
w84a9534,Animals (bubble),tiger,-9,False
w84a9534,Animals (bubble),panda,-6,False
w84a9534,Animals (bubble),kangaroo,0,False
w84a9534,Animals (bubble),monkey,2,False
w84a9534,Animals (bubble),hippo,-9,False
w84a9534,Animals (bubble),elephant,-2,False
w84a9534,Animals (bubble),peacock,2,False
w84a9534,Animals (bubble),koala,3,False
w84a9534,Animals (bubble),giraffe,6,False
w84a9534,Animals (bubble),jaguar,-9,False
w84a9534,Animals (bubble),snake,-10,False
w84a9534,Animals (bubble),deer,1,False
w84a9534,Animals (bubble),zebra,2,False
w84a9534,Animals (bubble),dolphin,0,False
w84a9534,Animals (bubble),shark,-10,False
w84a9534,Animals (bubble),cobra,-9,False
w84a9534,Cities (moving),Athens,9,False
w84a9534,Cities (moving),Vienna,8,False
w84a9534,Cities (moving),Rome,8,False
w84a9534,Cities (moving),Paris,6,True
w84a9534,Cities (moving),Venice,8,False
w84a9534,Cities (moving),Madrid,7,False
w84a9534,Cities (moving),Amsterdam,4,False
w84a9534,Cities (moving),London,-5,False
w84a9534,Vehicles (veto),bicycle,-3,False
w84a9534,Vehicles (veto),car,-10,False
w84a9534,Vehicles (veto),limousine,0,False
w84a9534,Vehicles (veto),boat,1,False
w84a9534,Vehicles (veto),train,-2,False
w84a9534,Vehicles (veto),motorcycle,9,False
w84a9534,Vehicles (veto),skateboard,10,False
w84a9534,Vehicles (veto),scooter,0,False
w84a9534,Vehicles (veto),unicycle,10,False
w84a9534,Vehicles (veto),helicopter,10,False
w84a9534,Vehicles (veto),plane,-9,False
w84a9534,Vehicles (veto),bus,-3,False
w84a9534,Subjects (magic),french,10,False
w84a9534,Subjects (magic),history,9,False
w84a9534,Subjects (magic),biology,10,False
w84a9534,Subjects (magic),chemistry,9,False
w84a9534,Subjects (magic),algebra,5,False
w84a9534,Subjects (magic),physics,7,False
w84a9534,Subjects (magic),calculus,5,False
w84a9534,Subjects (magic),geometry,5,False
w84a9534,Subjects (magic),spanish,10,False
w84a9534,Subjects (magic),english,10,False
w84a9534,Sports (silence),cricket,1,False
w84a9534,Sports (silence),golf,5,False
w84a9534,Sports (silence),tennis,2,False
w84a9534,Sports (silence),bowling,4,False
w84a9534,Sports (silence),volleyball,0,False
w84a9534,Sports (silence),rugby,5,False
w84a9534,Sports (silence),lacrosse,1,False
w84a9534,Sports (silence),football,3,False
w84a9534,Sports (silence),soccer,0,False
w84a9534,Sports (silence),boxing,7,False
w84a9534,Sports (silence),basketball,-9,False
w84a9534,Sports (silence),badminton,0,False
w84a9534,Sports (silence),baseball,0,False
